ID,H,e,a,Perigee,i,RAAN,arg_perig,Apogee,M,period [y],MOID,condition_code,SMASS taxonomy,Spin period,Satellites,PHA,delta_v_tot,period_sin,approaches,date_approach,is_NHATS,is_geometry,n_backup,familiar,delta_H
(2017 WX12),22.12,.5623806460368964,2.172935819588445,.9509187695715825,12.48759236405972,84.43068358110705,34.20460441872202,3.394952869605309,39.55041842293312,3.20315939790174,.0223557,2,,16.232,0,Y,2055.183860281356,1.4538936224734291,1.0,2034-01-17,False,False,0.0,-,999.0
(2017 XU2),21.65,.5763975456090498,1.510654115433018,.6399167910332164,7.817134072467146,340.0252339077496,5.872969758777507,2.38139143983282,280.0510950496305,1.85675994836151,.133934,7,,,0,N,4013.7773214272465,2.1671880809933124,1.0,2030-11-27,False,False,0.0,-,999.0
(2017 YH1),21.24,.5237863031623907,1.808398908675497,.8611843296574564,15.81920458952003,87.05315609331412,307.9002891820161,2.755613487693537,306.0198096968409,2.43192152488899,.00610772,0,,,0,Y,1992.9637341973526,1.6983622933369376,1.0,2034-12-28,False,False,0.0,-,999.0
(2017 YP3),21.29,.6086351454320288,1.69140053043846,.6619547226112371,14.39007875171642,239.2605741670052,313.2250918914798,2.720846338265682,5.699975486478567,2.19977314552028,.144129,0,,,0,N,7675.837308069094,1.8334909009539064,1.0,2031-06-25,False,False,0.0,-,999.0
(2018 AG1),22.09,.6370419313645895,1.735161797480794,.629790974783576,5.821361498144038,78.79311199409375,291.5098017899629,2.840532620178011,9.931745168504182,2.28569442146309,.0289453,2,,,0,N,5588.985598157333,1.7777897946092225,1.0,2033-12-31,False,False,0.0,-,999.0
(2018 AL18),21.9,.2340542478813727,1.28522965904274,.9844161978406581,16.78725225090374,313.2635337640401,94.10027416919658,1.586043120244821,284.7040838463678,1.45706629100436,.163088,0,,,0,N,7341.926922756543,3.1878664423110155,1.0,2033-08-26,False,False,0.0,-,999.0
(2018 BJ5),21.65,.02356933517502381,1.097235243184864,1.071374137972391,22.50819959586708,122.2102295093439,99.85223425380292,1.123096348397337,208.6973014200479,1.14936462224385,.077029,3,,,0,N,2166.8867419823277,7.695025803147801,1.0,2033-07-24,False,False,1.0,(2024 NO),0.08999999999999986
(2018 CY2),22.45,.1841157592967573,1.128445906882945,.9206812319118737,26.52591118436332,144.0039075763032,73.51864431671326,1.336210581854016,150.3148315234883,1.19875193349056,.0466215,0,,,0,N,2876.7227213404476,6.031397594164768,1.0,2030-02-13,False,False,0.0,-,999.0
(2018 CY14),22.2,.4636734713492717,1.796180385118192,.9633391907809682,8.459061062754918,115.2073539752639,311.8437879270949,2.629021579455415,311.9347203374886,2.40731613348505,.0502635,5,,,0,N,3335.816118719723,1.7105723982028258,1.0,2030-01-03,False,False,1.0,(2004 CO49),0.4800000000000004
(2018 HL2),21.3,.4680571944610376,1.670807903168278,.888774243528005,33.45975335122256,45.90243251757929,233.1652804121668,2.452841562808552,332.6677292608762,2.15972265310592,.0103508,2,,,0,Y,4198.417303843922,1.862275128731721,1.0,2031-05-01,False,False,0.0,-,999.0
(2018 JN1),22.3,.181444797936864,1.090857768260354,.8929273009204952,27.02889163771342,53.99755301269659,48.63328263133828,1.288788235600212,336.2742818581929,1.13935849643662,.045433,6,,,0,N,3920.758286940772,8.175737580196975,1.0,2033-11-15,False,False,1.0,(2000 UY33),0.0
(2018 JK3),21.69,.2782221187704586,.9541091397926292,.6886548733812643,43.23144103633257,64.5819618640959,305.0998036516269,1.219563406203994,212.2998484683926,0.93197719707265,.0337796,7,,,0,Y,5461.8335753898255,13.700952577153062,1.0,2032-05-24,False,False,0.0,-,999.0
(2018 KH1),21.9,.529929086006367,1.090529824017364,.512626351113158,12.06235083277755,232.4353261379962,149.4193965948069,1.66843329692157,134.3276173215219,1.13884474755002,.115975,7,,,0,N,6443.541958813839,8.202289014496143,1.0,2034-06-13,False,False,0.0,-,999.0
(2018 LH5),22.11,.4659082925855509,.8079135932688046,.4314999504722786,22.78136400584459,273.6669341256822,168.8830523183698,1.184327236065331,97.16864119034977,0.726198880643031,.12485,1,,,0,N,10137.096693115229,2.652286018218381,1.0,2034-07-07,False,False,0.0,-,999.0
(2018 NG1),22.3,.3623072507374929,1.197479364083315,.7636239078674079,32.04906042731685,110.5603540011403,292.8013906601832,1.631334820299222,212.9179691600732,1.31041923521436,.0618961,6,,,0,N,6012.801135387495,4.221449854128563,1.0,2032-01-04,False,False,0.0,-,999.0
(2018 NJ4),21.95,.1818357008890817,.9560224152785618,.7821834093307117,22.92920297676794,133.241374799116,331.7576442763762,1.129861421226412,71.45169311842503,0.934781943425665,.0840054,2,,,0,N,4865.824367946341,14.333176922563,1.0,2033-08-09,False,False,0.0,-,999.0
(2018 QT1),22.05,.5954185529989653,.6586461480250441,.26647601162963,7.905071095679403,193.9782797511079,330.5781039518721,1.050816284420458,318.3737581194266,0.534547664832877,.033028,7,,,0,N,4783.3703053125255,1.148447702257085,1.0,2033-09-12,False,False,2.0,(2011 TX8),0.05000000000000071
(2018 UC1),21.7,.1614008083102456,1.258186863332767,1.055114486585526,13.48183938591765,227.0859393623393,34.37891846568349,1.461259240080008,203.8979202601718,1.41132138398289,.0689863,5,,,0,N,1088.2069173957648,3.4311889411555554,1.0,2032-05-14,False,False,0.0,-,999.0
(2018 UQ2),21.9,.6499147491569108,2.793588466216868,.9779941189478928,13.63872267259341,45.06454613970369,317.0808957273448,4.609182813485842,105.5395947945127,4.66930072801104,.0650187,6,,,0,N,4528.439842130614,1.2725314914545187,1.0,2032-11-03,False,False,0.0,-,999.0
(2018 UY37),22.47,.4599525521944355,2.083837355174357,1.125371045303809,8.853062981650709,36.11902971568565,289.7292322781545,3.042303665044904,21.13402361901599,3.00818077052944,.187268,0,,,0,N,3909.52691122161,1.4979631389142116,2.0,2033-09-03,False,False,0.0,-,999.0
(2018 WL2),21.86,.6766434313819678,.8837508761119589,.2857666508127427,34.94453402875278,65.25696517340646,149.2652702184463,1.481735101411175,301.6989751032478,0.830812435316856,.0837083,1,,,0,N,9493.295173651328,4.910599882874425,1.0,2033-12-02,False,False,0.0,-,999.0
(2018 XR3),21.53,.6032813069151852,1.664555615649393,.6603603284074164,14.10860593897312,259.0301146238834,64.53882621620521,2.668750902891369,303.1695104450824,2.14761123691175,.0803884,6,,,0,N,8800.081428115445,1.8713752251947486,1.0,2033-11-11,False,False,0.0,-,999.0
(2018 XL5),21.66,.6192514867030143,2.797415112634781,1.065111645210213,12.36346855433634,277.801280129508,147.5032917989958,4.52971858005935,97.00561609078171,4.67889799718079,.11568,5,,,0,N,1819.8056878499187,1.271820529073195,1.0,2032-12-11,False,False,0.0,-,999.0
(2018 XT6),21.76,.4030071166088997,1.764872674695102,1.053616426884393,7.624735517732493,279.0201279317403,91.52301407028284,2.476128922505812,218.1613095297728,2.34465134251207,.146203,4,,,0,N,4983.715056412953,1.7436872060320154,1.0,2032-09-11,False,False,0.0,-,999.0
(2018 XB20),21.4,.5946041405755762,1.983964567942521,.8042910210886639,6.331735747398342,196.7498484053913,325.9098824964753,3.163638114796378,6.389794364922222,2.79453188931017,.0510078,4,,,0,N,3366.4043289632136,1.5572483865886644,1.0,2033-01-10,False,False,1.0,(2010 KQ10),0.240000000000002
(2018 YH),21.7,.2638678933267028,1.119396337831634,.8240235843703744,11.92096443636353,320.484370814554,245.7390054479478,1.414769091292893,255.4151840709888,1.18436080062462,.0306763,0,,,0,Y,2805.629248718631,6.424146546402324,1.0,2032-02-04,True,False,0.0,-,999.0
(2018 YJ2),21.72,.4039429885634995,1.161221080437099,.6921539668224015,6.507970890424309,65.06679227069591,293.4079604779577,1.630288194051797,281.7292614429343,1.25135510351594,.0336526,0,,,0,Y,4312.500711593714,4.978435233707454,1.0,2033-12-25,False,False,2.0,(2017 FH128),0.03999999999999915
(2019 AP6),21.2,.4111477064860496,.7395531988346079,.4354875973093374,7.074514215675814,327.2889466838059,325.0428222725884,1.043618800359878,182.8352613182168,0.636007639240822,.0213503,2,,,0,Y,3858.3335009108278,1.7473104048510866,1.0,2032-12-23,False,False,0.0,-,999.0
(2019 AQ11),21.9,.2526754436412698,1.099962149371736,.8220287252906279,37.02878618084701,114.0556683322474,249.539671094686,1.377895573452844,82.80471145444031,1.15365197452977,.0654057,7,,,0,N,4993.651412209352,7.508214444105635,1.0,2034-01-10,False,False,0.0,-,999.0
(2019 BK),21.04,.7281985557211389,2.054626039568622,.558450325007708,4.131425970617852,264.4622581433811,121.1661795497808,3.550801754129536,358.8963855434995,2.9451497646357,.0333421,0,,2.86,0,Y,5668.654784119042,1.514099231936152,1.0,2033-07-06,False,False,1.0,(2014 MJ6),0.7300000000000004
(2019 BB1),21.82,.422976513221213,1.445885925570832,.834310138257255,5.794176264612689,34.58045536020504,18.25602127750812,2.057461712884409,140.8534823768008,1.73863832128101,.0712586,1,,,0,N,2594.6417712305847,2.3538425656899498,1.0,2032-09-03,False,False,0.0,-,999.0
(2019 CS1),22.11,.2845512350875797,1.067214770292855,.7635374893023152,4.687937481096279,312.710317772443,81.78051868173984,1.370892051283394,133.4757260092444,1.10251864623608,.0104405,5,,,0,N,1271.244883334242,10.75432310818071,1.0,2030-01-28,True,False,1.0,(2015 NA14),0.10999999999999943
(2019 CZ4),21.93,.36171429078823,1.349024471623386,.8610630416141662,13.15720567080917,341.6719999927709,263.7860677146617,1.836985901632606,165.0403711678335,1.56688796268881,.0739502,1,,,0,N,4887.979547269986,2.7640169942168002,2.0,2033-08-19,False,False,0.0,-,999.0
(2019 CC5),21.97,.6052484216167816,1.842984672684856,.7275211084784262,7.487456612329933,131.2242307550506,295.5378126797681,2.958448236891286,117.7204521661994,2.50202006009722,.016577,0,,,0,Y,4916.559860968843,1.6657700696322748,1.0,2034-02-03,False,False,0.0,-,999.0
(2019 CD5),22.0,.6668137673948331,2.319796195531445,.7729241548009212,2.538237064743252,31.84294241979946,212.3645126130791,3.866668236261969,197.359154846392,3.53331982387491,.0228047,2,,30.25,0,Y,2721.4556654706334,1.3947389471221294,1.0,2033-07-16,False,False,0.0,-,999.0
(2019 DK),22.46,.18395775772852,1.347246119520788,1.099409744265294,8.032751511689003,161.2113666529575,243.1509432361799,1.595082494776282,307.6195843005588,1.56379065788754,.147535,2,,,0,N,2033.0364103433733,2.7737079996090874,1.0,2032-10-16,False,False,0.0,-,999.0
(2019 DV),22.4,.136146691162201,.9588016322103143,.8282639625039624,30.09719382551746,343.7667711203258,354.1596228989619,1.089339301916666,180.372970600947,0.938861108765281,.0982981,7,,,0,N,6011.6714825526315,15.356201098918985,1.0,2034-03-02,False,False,0.0,-,999.0
(2019 EG),22.05,.3996642251839522,1.279807499046342,.7683142265553743,33.85900447119522,343.7458028684269,94.06661523216823,1.79130077153731,1.980583421506378,1.44785535973675,.0459756,1,,,0,N,4758.471033532675,3.2328637544670706,1.0,2032-03-06,False,False,0.0,-,999.0
(2019 EM1),22.29,.5508866867956854,.6708539556751898,.3012894427095049,28.45239132249876,159.6911230168689,196.7340423601197,1.040418468640875,220.9275302243787,0.549477836570246,3.25675E-6,1,,,0,N,2955.0792277032165,1.2196466260109338,1.0,2030-03-01,False,False,0.0,-,999.0
(2019 FZ),21.36,.6286820348162174,.8774036136423626,.3257957244625798,27.6637842925025,192.4462372942296,139.9440803870148,1.429011502822146,191.3798149699425,0.821877952600297,.0124871,2,,,0,Y,4623.267858983805,4.614128147516832,1.0,2033-04-01,False,False,0.0,-,999.0
(2019 FP2),22.21,.5465027780707762,2.305889427971554,1.045714449661067,2.89868237278146,157.3992435404978,61.83141048975728,3.566064406282041,202.994148356951,3.50159504874268,.0608267,4,,,0,N,2926.6187038093367,1.3997449549249017,1.0,2033-04-25,False,False,0.0,-,999.0
(2019 JF2),22.5,.3991532703327146,1.18407602551346,.7114482076071997,12.33216633982379,34.10956521701095,312.1785992651162,1.656703843419721,9.245421834378035,1.28847971016209,.122421,1,,,0,N,6177.657651370332,4.466448296963844,1.0,2033-11-30,False,False,0.0,-,999.0
(2019 KE3),22.41,.4109021082890936,1.673993466926592,.9861460221042863,19.86737430543941,98.32963258058599,214.4850524452096,2.361840911748898,143.4741228515478,2.16590218979545,.0212767,5,,,0,N,4300.121917126522,1.8577048818953188,1.0,2032-07-11,False,False,0.0,-,999.0
(2019 LE6),21.62,.3198502192671768,1.07583557738612,.7317293320637399,12.43998347414101,266.1657085687967,118.4570353332321,1.419941822708501,202.8325545226583,1.11590456807585,.0635583,3,,,0,N,4804.764877441898,9.627787641170308,1.0,2031-01-01,False,False,0.0,-,999.0
(2019 NL6),22.18,.3188337227471964,.8860317854784767,.6035349728420286,14.40093143299378,207.1660624655172,281.2408471061613,1.168528598114925,259.8026843761876,0.834030927288078,.0944394,1,,,0,N,6246.212086391058,5.02521893784231,1.0,2034-05-15,False,False,0.0,-,999.0
(2019 NC7),22.12,.489696477432721,.9583909708724014,.4890702884328609,13.24721046524608,303.0667513338279,219.523531140597,1.427711653311942,302.231344067644,0.938257992344812,.0574351,2,,,0,N,7035.659931012721,15.196428298618383,1.0,2034-07-12,False,False,0.0,-,999.0
(2019 PC3),21.14,.3423182131810585,1.166403721420109,.7671224836558399,10.12630849181337,299.6253241397676,209.1281770160445,1.565684959184377,219.650686021069,1.25974182048413,.126338,0,,,0,N,4522.867067787392,4.849976866012993,1.0,2034-01-11,False,False,0.0,-,999.0
(2019 QH1),21.1,.3165739258086032,1.306507092048349,.8929010128218209,12.87288260373451,220.9106057647121,13.7491961908311,1.720113171274876,207.4269882308685,1.49339901160719,.0983207,3,,,0,N,4753.055399790213,3.026757201524616,2.0,2034-06-03,False,False,0.0,-,999.0
(2019 QU2),22.21,.7046663558393256,.823818814053764,.2433014124826232,11.32946074734758,145.6912170594328,355.860165891832,1.404336215624905,204.1611490116598,0.747748862839192,.0961775,0,,,0,N,6160.383993369431,2.9643032386510435,3.0,2030-07-13,False,False,0.0,-,999.0
(2019 QO6),22.38,.3697994870736037,1.31896590054546,.8312129870561754,9.99736838251356,178.1485028894746,259.4378702281802,1.806718814034745,88.50384215554098,1.51481136211856,.0295875,0,,,0,N,3036.1543349453013,2.942459070609444,1.0,2032-02-23,False,False,2.0,465824 (2010 FR),0.6899999999999977
(2019 RC2),22.49,.3321507033861852,1.247436588140237,.8330996479597945,14.54947251891804,.2180531502046389,248.5094905591477,1.66177352832068,303.8879390144173,1.3932720319806,.00316054,2,,,0,N,1465.1518710563014,3.542769174212037,1.0,2033-03-25,False,False,1.0,(2009 CS1),1.3699999999999974
(2019 RL3),21.64,.541588553742583,1.342413541902975,.6153777332192845,10.04456634823759,320.7441907035164,151.3980898887133,2.069449350586666,42.89386752582754,1.5553842219445,.144183,5,,,0,N,5254.487159432167,2.8005552921521977,1.0,2033-10-15,False,False,0.0,-,999.0
(2019 SM7),21.41,.4347041163625596,1.195797149345451,.6759792061903692,12.17550038155715,34.95280886604655,200.1653293400807,1.715615092500533,44.78890629756778,1.30765889681182,.191537,0,,,0,N,5266.592849878004,4.250352940749352,1.0,2032-08-26,False,False,0.0,-,999.0
(2019 TN),22.04,.2452841889501236,1.237984550809662,.9343265143315308,16.88092214790898,192.8553666883758,43.82897471507628,1.541642587287793,341.8704416248511,1.37746648158457,.00809787,1,,,0,N,1408.254011652919,3.649241850036832,1.0,2030-04-12,True,False,0.0,-,999.0
(2019 TX6),22.4,.3632933827894477,1.513366197764288,.9635702723792952,4.021511306946318,203.702227044488,253.1085439449424,2.06316212314928,215.2914730032848,1.86176236281357,.0491241,5,,,0,N,2078.9628702029568,2.1604127113826337,1.0,2032-12-16,False,False,0.0,-,999.0
(2019 UK),21.64,.3840698043534299,.8827594119799277,.5437181773296481,21.69760603305281,206.390941263525,318.8478013875468,1.221800646630207,244.34644268265,0.829414717340405,.0447752,1,,,0,Y,3776.050701522363,4.862170431170851,1.0,2034-10-23,True,False,0.0,-,999.0
(2019 UT6),21.92,.5045175416921358,1.589151730714697,.7873968061587149,2.400074724131449,84.86092783069843,44.41171688764356,2.390906655270678,138.8466775893073,2.00334732324777,.0154314,0,,,0,Y,2185.2906710631332,1.9966638439449511,2.0,2033-12-25,False,False,0.0,-,999.0
(2019 UL13),21.10,.1896812675338823,1.118241039039198,.9061316613458377,21.54005466158291,61.05498854113109,216.1703110823742,1.330350416732559,184.7060844553882,1.18252775349222,.0725924,0,,,0,N,3987.32651648112,6.478618899687622,1.0,2032-05-16,False,False,0.0,-,999.0
(2019 UZ13),21.24,.5791325982524421,2.383130651560561,1.002982005347258,13.13150369776967,70.60076920186923,330.0102785765505,3.763279297773864,126.9645070035017,3.67900163703455,.053964,4,,,0,N,1442.3658147518543,1.3732733814627018,1.0,2030-11-28,False,False,0.0,-,999.0
(2019 VO1),21.99,.3375042104576852,1.219137304427123,.8076733310569361,12.55667030276963,237.9099461528482,283.9415932731488,1.630601277797309,166.1635549144709,1.34613040253025,.00647165,0,,,0,N,1081.3538436625954,3.889084555098003,1.0,2032-05-28,False,False,1.0,(2023 WU2),0.490000000000002
(2019 WJ),22.31,.5074399450069876,.711524076499937,.3504683382496613,4.723048328063102,12.81378489665105,204.1695750390021,1.072579814750213,301.6553442384459,0.600195317233546,.00335323,1,,,0,N,1935.7955642392546,1.5012213290762038,2.0,2034-11-24,False,False,0.0,-,999.0
(2019 WS2),22.4,.2891469783903641,1.051441677168298,.7474204932613879,42.66002725152325,240.8342723886252,69.28676097630205,1.355462861075208,271.1153213124177,1.0781668726368,.0776997,7,,,0,N,6175.372665220493,13.79314326219073,2.0,2031-05-25,False,False,0.0,-,999.0
(2019 WL4),21.61,.5579844323185532,1.192578947641966,.5271384605469061,4.870668290267305,186.2401244576139,99.92383018155883,1.858019434737026,348.4886587836058,1.30238357389576,.0119008,2,,,0,Y,5250.742266950978,4.307057943381301,2.0,2031-03-14,False,False,3.0,(2021 CF4),0.05000000000000071
(2019 XF1),22.36,.1498506922597741,1.238782649975168,1.053150212316992,16.1915009571538,273.0497928398265,94.00801496072741,1.424415087633345,250.1138287551922,1.37879872601164,.179448,2,,,0,N,3000.4845923765397,3.639924401354166,1.0,2030-12-09,False,False,1.0,(2011 YC29),0.03999999999999915
(2019 YD2),21.77,.5327431232813402,2.377510761114137,1.110908252603195,5.304902289929559,101.3009117300461,35.86398806143979,3.644113269625079,102.2665403932672,3.66599559890364,.137507,0,,,0,N,1688.7521379010154,1.375094392658127,1.0,2031-01-25,False,False,0.0,-,999.0
(2019 YM6),22.08,.2351638361953434,1.063824267596797,.8136512717910325,20.81104834651086,123.4599870662625,97.45250644400811,1.313997263402561,33.55787170483256,1.09726882863636,.033351,2,,,0,N,2052.3470999068163,11.280785879909219,2.0,2031-01-27,False,False,0.0,-,999.0
(2020 AD3),21.61,.5947178755069696,.9827836582572818,.3983046489355435,2.642749090323469,268.4223453604521,73.83531426280535,1.56726266757902,23.52455926834073,0.974305360265859,.0155951,1,,8.434,0,Y,4415.918282178259,37.91862311933032,2.0,2033-04-27,False,False,0.0,-,999.0
(2020 BE),21.95,.1155472856652307,.9371698211998887,.828882392152872,47.6593841098967,119.1488642787129,176.1488453078076,1.045457250246905,181.8567797153369,0.9072681074973,.061232,8,,,0,N,7096.516410760353,9.783776465803117,1.0,2030-01-18,False,False,0.0,-,999.0
(2020 BV),22.5,.6111565252585556,1.959204704284235,.7618239649436661,5.154691335776112,115.4244389005933,79.10624568287267,3.156585443624804,243.2953840264781,2.74238184169179,.0196755,6,,,0,N,4479.6616871910055,1.5739270096094642,1.0,2031-01-18,True,False,0.0,-,999.0
(2020 BV1),22.4,.4612650719603038,1.431800153699979,.7713607527707842,5.288426083125503,24.60337573730612,20.77699848344453,2.092239554629174,308.3485043042389,1.71329366602127,.0749947,6,,,0,N,2771.822945351596,2.401947118888591,1.0,2031-12-30,False,False,1.0,(2022 OT2),0.5499999999999972
(2020 BD2),21.41,.5752799432354185,1.955826706053843,.8306788296168728,14.48481583893878,57.12023691106299,355.7639451614338,3.080974582490814,285.2145514924608,2.7352924088447,.148822,6,,,0,N,4208.253273625808,1.5762717539148152,1.0,2030-10-08,False,False,0.0,-,999.0
(2020 BB3),22.4,.5267890633953376,1.328762393177467,.6287848966005618,5.719285075302419,273.9348336945657,109.2600461349283,2.028739889754372,69.68296712984531,1.53171933490352,.0228753,1,,,0,N,4915.655737423942,2.8806914369240473,1.0,2033-07-13,False,False,4.0,(2006 DP62),0.14999999999999858
(2020 BN11),22.30,.5928309114256177,2.064469973063061,.8405883573212659,7.709278225743118,27.44487976036018,7.608250034289661,3.288351588804856,233.9280373384126,2.96634088843446,.0970765,0,,,0,N,2852.174666453694,1.5085588190134058,1.0,2031-08-30,False,False,0.0,-,999.0
(2020 BZ11),22.2,.4012299012776302,1.184347141208269,.7091516546628317,15.73751301139328,138.1036353707777,109.7783928084723,1.659542627753706,168.6598250069781,1.28892226671223,.0816225,6,,,0,N,5573.55110604819,4.4611385663674445,1.0,2034-08-25,False,False,0.0,-,999.0
(2020 BN14),21.42,.5692370727341101,2.086500506402822,.8987870658798415,13.32540954567627,95.50513083450463,346.4455083614582,3.274213946925803,220.9169333679181,3.01394931048848,.0674935,0,,,0,N,3726.851477424812,1.4965368268168833,1.0,2032-01-19,False,False,0.0,-,999.0
(2020 BX15),21.25,.4499459124668531,.7657872448298481,.4212244041994047,23.99659087693462,334.9407468924316,339.0959489642482,1.110350085460292,229.5364302093263,0.670147489182494,.0513537,4,,,0,N,4594.699918218583,2.031657990177493,3.0,2032-02-25,False,False,0.0,-,999.0
(2020 DS2),21.78,.8314690225128384,2.375406859079458,.4003296398903695,12.01245589302805,178.5119797860633,212.3438393753299,4.350484078268547,113.0480252377138,3.66113051743649,.130835,1,,,0,N,9715.157555682501,1.375780140601039,1.0,2031-02-03,False,False,0.0,-,999.0
(2020 DM4),21.73,.4556139766486149,1.888267499022466,1.027946434816505,4.107426573821358,6.734307763656355,222.7636934654401,2.748588563228426,256.2441688509423,2.59479755126922,.0480568,4,,6.6655,0,Y,1414.1901219407684,1.6270388358723966,1.0,2033-04-03,False,False,0.0,-,999.0
(2020 FT1),22.4,.2704471829723796,1.103900406561552,.8053536513249159,4.792226321163166,17.63004512031597,314.4813642063312,1.402447161798188,197.7883515120774,1.15985324585262,.0480619,4,,,0,N,2548.8577185050244,7.2557378467120435,1.0,2034-05-28,False,False,0.0,-,999.0
(2020 FX6),22.41,.1607613043990965,1.234656091614528,1.036171167842286,8.370954196431983,347.29412940,319.5348725277663,1.43314101538677,13.72281038160546,1.37191500938218,.053839,0,,,0,N,800.4651760185462,3.6887863484218784,1.0,2031-09-05,False,False,0.0,-,999.0
(2020 HA8),22.3,.4628486790586084,1.68793578444843,.9066769362807183,23.27712650597299,216.6065031668941,75.81582267939262,2.469194632616142,341.2010587119096,2.1930174268955,.127586,3,,,0,N,8344.48820752043,1.8382107230421814,1.0,2031-05-07,False,False,0.0,-,999.0
(2020 KN4),21.34,.2923759062444429,1.059943525789204,.7500415768686557,34.59918658681991,247.8438139455316,249.5965439631677,1.369845474709753,86.57828458047292,1.09127019045239,.0593149,2,,,0,N,5204.855534947788,11.956479821543027,1.0,2032-05-26,False,False,0.0,-,999.0
(2020 KR4),21.06,.904694508579785,1.833091287159184,.1747036659408206,14.94823920077986,80.14650743745867,314.7569193160332,3.491478908377548,249.5850622724592,2.48190035995664,.014269,0,,,0,Y,11053.728707345392,1.6748092024414245,1.0,2030-06-03,False,False,0.0,-,999.0
(2020 KK5),21.93,.6337411904420558,.9322367432180246,.3414399197972086,15.14951925542057,83.25134105531809,325.06511750127,1.523033566638841,194.0265554776604,0.900114020781555,.0432311,2,,,0,Y,8089.101853869345,9.011415093734598,1.0,2030-06-18,False,False,0.0,-,999.0
(2020 KR5),22.3,.200167789296238,1.072672278523854,.8579578398923756,12.26556157488251,247.7045346817799,259.6456799852637,1.287386717155332,65.03257967409704,1.11098651600727,.00602513,4,,,0,N,778.5652258411807,10.010103533067895,1.0,2030-05-26,False,False,1.0,(2017 MU8),0.8300000000000018
(2020 KP7),21.9,.3532011917924996,.9067136673107934,.5864613194020732,22.67961218383585,259.6885938143555,192.4925785322491,1.226966015219514,194.6978213658191,0.863402785450284,.17982,1,,,0,N,10170.155439409775,6.320793497118051,1.0,2032-05-26,False,False,1.0,(2020 LE),0.20000000000000284
(2020 KZ7),22.43,.4828787345779957,1.76304818717596,.9117097095524032,8.53247403888081,113.3222826198178,96.601330731316,2.614386664799517,329.4524121921946,2.34101650691392,.0841511,0,,,0,N,4786.876993840735,1.7457029759471783,1.0,2034-06-24,False,False,0.0,-,999.0
(2020 LE),22.1,.3958840808967313,.7917141143055477,.4782870998307264,21.48797062682019,255.4803796373523,196.0073252245902,1.105141128780369,214.8501293265472,0.704467210077584,.0569594,6,,,0,N,5742.95210617539,2.383719282934805,1.0,2032-06-11,False,False,1.0,(2020 KP7),0.20000000000000284
(2020 MQ3),21.7,.5988718319997751,2.231545358991662,.8951357016617296,8.675826823112653,105.0744894370111,266.8571838494453,3.567955016321595,81.27054535808161,3.33362527755329,.0946586,6,,,0,N,5391.514395365701,1.4285178128720213,1.0,2030-08-12,False,False,0.0,-,999.0
(2020 MA4),22.06,.4914091265760726,.8608645741910044,.4378278656875204,15.33386149614447,287.5078480024922,171.2736254707887,1.283901282694488,344.2836304954712,0.798749237872353,.144354,0,,,0,N,6653.309233422061,3.968925282209523,1.0,2032-08-07,False,False,3.0,(2023 MU3),0.3200000000000003
(2020 NC),22.16,.2912677157001961,.8260953168329139,.5854804209483613,6.124803753894618,101.6598471241584,29.62089724626896,1.066710212717467,25.10615552981727,0.750850444963077,.00168013,1,,,0,N,1029.7001501155198,3.0136535658343995,1.0,2032-07-01,False,False,1.0,416283 (2003 MM),0.5399999999999991
(2020 PN3),21.08,.7907856013445168,2.128409711561631,.4452939578968571,7.250235033993846,211.4534060271765,233.2970796268124,3.811525465226405,98.85464808781541,3.10521052890197,.0470099,1,,,0,Y,8506.540063624176,1.4750118747133463,1.0,2030-04-08,False,False,0.0,-,999.0
(2020 PY4),21.24,.806729214638494,2.53097992747965,.4891644783181994,8.60898437260194,142.2376184648796,65.70014070429288,4.5727953766411,32.78910973885015,4.02662563058935,.0391424,2,,,0,Y,9625.842692584127,1.330400955405006,1.0,2032-08-06,False,False,0.0,-,999.0
(2020 RT),22.2,.1521920900988017,1.177431554384863,.9982357851747495,24.85338289367994,332.5052874800393,132.5386809693294,1.356627323594976,336.9178725192533,1.27764943699298,.0541025,3,,,0,N,4178.514188368844,4.601664065413839,1.0,2030-02-16,True,False,0.0,-,999.0
(2020 TF),21.69,.3027616855046608,1.08876477851636,.759128519054638,19.21717159338997,221.2227264418181,271.3634154568447,1.418401037978082,107.1702232078547,1.13608100026627,.00321018,0,,,0,Y,1528.199988778116,8.34856444355419,1.0,2030-04-26,False,False,0.0,-,999.0
(2020 UF2),21.73,.3057431926812192,1.129807596474233,.7843766148127062,3.071737646350974,235.6021253124731,34.39478900172578,1.475238578135759,186.2101205934444,1.20092237916958,.0406799,1,,,0,Y,1845.7332059278444,5.977046380463134,1.0,2031-03-18,True,False,1.0,(2017 CW1),0.4200000000000017
(2020 UW5),21.46,.1362928586193956,1.262710394390633,1.09061198513071,36.8522019718997,221.8630470636143,344.9939300448448,1.434808803650558,114.7247191964297,1.41893935918463,.0890058,1,,,0,N,3640.7902619636607,3.386980306520429,1.0,2034-04-30,False,False,0.0,-,999.0
(2020 UY6),21.68,.5452994689365629,1.956352022786165,.8895543037078985,12.01240106614002,7.98167619003931,115.7537670231792,3.023149741864431,127.4779760055052,2.73639449371668,.0570032,4,,,0,N,5605.712242402636,1.5759059957968085,1.0,2031-12-05,False,False,0.0,-,999.0
